ZIP,sdi_score,quintile,lng,lat
46037,2,1,-85.94446,39.96077
46038,5,1,-86.01712,39.96722
46039,3,1,-86.31173,40.37022
46040,9,1,-85.83424,39.92773
46041,52,3,-86.49216,40.29695
46044,28,2,-85.79026,40.2085
46045,1,1,-86.14832,40.2898
46047,59,3,-85.94739,40.28418
46048,32,2,-85.80755,39.9543
46049,15,1,-86.22165,40.29757
46050,34,2,-86.34629,40.20515
46051,24,2,-85.83794,40.05855
46052,37,2,-86.46086,40.04448
46055,4,1,-85.90404,39.88627
46056,12,1,-85.6105,39.97351
46057,18,1,-86.37801,40.33796
46058,33,2,-86.64777,40.35981
46060,24,2,-85.93137,40.066160000000004
46062,6,1,-86.05523,40.06146
46063,49,3,-85.72389,40.27184
46064,15,1,-85.74701,39.98473
46065,22,2,-86.60992,40.42318
46068,6,1,-86.1112,40.37511
46069,38,2,-86.23144,40.13829
46070,18,1,-85.65928,40.34315
46071,33,2,-86.60549,40.11941
46072,36,2,-86.06891,40.28526
46074,8,1,-86.17289,40.03651
46075,15,1,-86.3346,40.02637
46076,42,3,-85.9374,40.36318
46077,1,1,-86.28346,39.98281
46103,61,4,-86.61384,39.6896
46104,25,2,-85.59545,39.66041
46105,31,2,-86.81487,39.76388
46106,20,2,-86.20524,39.51555
46107,68,4,-86.09161,39.71661
46110,18,1,-85.91333,39.56021
46111,78,4,-86.36863,39.5417
46112,6,1,-86.38215,39.86561
46113,24,2,-86.30548,39.635
46115,58,3,-85.56623,39.7375
46117,6,1,-85.61763,39.81507
46118,15,1,-86.52394,39.65317
46120,51,3,-86.78711,39.51252
46121,12,1,-86.67345,39.67776
46122,17,1,-86.5475,39.76822
46123,9,1,-86.40015,39.76502
46124,65,4,-85.94551,39.36914
46125,1,1,-86.64179,39.52188
46126,15,1,-85.88694,39.62053
46127,12,1,-85.3158,39.71766
46128,27,2,-86.74312,39.65634
46130,26,2,-85.83571,39.67464
46131,47,3,-86.04233,39.47196
46133,46,3,-85.30044,39.58945
46135,45,3,-86.89107,39.65909
46140,20,2,-85.77049,39.80358
46142,21,2,-86.1764,39.62029
46143,34,2,-86.11323,39.59484
46144,51,3,-85.64706,39.66586
46146,13,1,-85.56972,39.57968
46147,12,1,-86.62693,39.96988
46148,37,2,-85.51296,39.80906
46149,6,1,-86.55758,39.88545
46150,34,2,-85.60232,39.54695
46151,48,3,-86.4275,39.44783
46155,12,1,-85.42966,39.74355
46156,58,3,-85.4806,39.48451
46157,11,1,-86.52741,39.55623
46158,25,2,-86.37405,39.58275
46160,35,2,-86.26753,39.35429
46161,15,1,-85.69395,39.66959
46162,40,3,-85.95242,39.55021
46163,1,1,-85.90435,39.7287
46164,18,1,-86.12301,39.3036
46165,10,1,-86.64716,39.84522
46166,62,4,-86.58755,39.42686
46167,4,1,-86.46981,39.87675
46168,24,2,-86.39262,39.68985
46171,26,2,-86.96815,39.53527
46172,44,3,-86.8144,39.82725
46173,57,3,-85.42677,39.60294
46175,65,4,-86.97292,39.82199
46176,66,4,-85.77297,39.52684
46180,27,2,-86.61801,39.59652
46181,9,1,-86.16119,39.38044
46182,18,1,-85.67005,39.46157
46183,1,1,-86.28121,39.65397
46184,12,1,-86.07361,39.55967
46186,38,2,-85.64264,39.89126
46201,96,5,-86.10949,39.77369
46202,81,5,-86.16187,39.78363
46203,93,5,-86.09586,39.7368
46204,77,4,-86.15703,39.77134
46205,84,5,-86.13499,39.82813
46208,89,5,-86.17307,39.82307
46214,72,4,-86.29009,39.7917
46216,46,3,-86.00929,39.86593
46217,21,2,-86.19338,39.67254
46218,95,5,-86.09958,39.80713
46219,79,4,-86.04444,39.78314
46220,22,2,-86.10818,39.8676
46221,76,4,-86.23664,39.69288
46222,98,5,-86.21477,39.79088
46224,96,5,-86.25624,39.79537
46225,94,5,-86.16294,39.74062
46226,92,5,-86.05117,39.83968
46227,82,5,-86.13145,39.67607
46228,46,3,-86.20045,39.8487
46229,72,4,-85.978,39.78852
46231,26,2,-86.32712,39.72086
46234,10,1,-86.32665,39.81077
46235,94,5,-85.97651,39.83784
46236,6,1,-85.96766,39.89132
46237,34,2,-86.0759,39.67247
46239,26,2,-86.0004,39.72311
46240,45,3,-86.12367,39.90697
46241,94,5,-86.26842,39.72389
46250,32,2,-86.06864,39.90399
46254,86,5,-86.26936,39.84796
46256,19,1,-86.01152,39.90682
46259,1,1,-85.98692,39.65078
46260,71,4,-86.17927,39.89744
46268,70,4,-86.23253,39.89769
46278,15,1,-86.29606,39.89389
46280,24,2,-86.11786,39.93714
46290,1,1,-86.16256,39.93376
46301,1,1,-86.97438,41.68687
46303,42,3,-87.4765,41.37198
46304,21,2,-87.04905,41.61311
46307,13,1,-87.32693,41.40215
46310,28,2,-87.23088,41.18205
46311,9,1,-87.50918,41.46846
46312,98,5,-87.45446,41.64705
46319,49,3,-87.42091,41.52217
46320,98,5,-87.49754,41.60893
46321,21,2,-87.50402,41.54704
46322,21,2,-87.45884,41.54818
46323,70,4,-87.45323,41.58961
46324,78,4,-87.50155,41.58324
46327,90,5,-87.50677,41.64048
46340,32,2,-86.76846,41.38339
46341,28,2,-87.21962,41.30666
46342,40,3,-87.24468,41.51761
46345,18,1,-86.69995,41.53032
46346,75,4,-86.69332,41.47816
46347,2,1,-87.00859,41.30502
46348,19,1,-86.86244,41.30981
46349,27,2,-87.42359,41.10899
46350,52,3,-86.72157,41.60697
46356,21,2,-87.41863,41.26117
46360,75,4,-86.86464,41.68739
46365,6,1,-86.54112,41.60605
46366,60,4,-86.76922,41.21443
46368,55,3,-87.17937,41.5848
46371,27,2,-86.6005,41.67683
46373,1,1,-87.46954,41.44578
46374,23,2,-86.895,41.20616
46375,13,1,-87.45193,41.49162
46376,55,3,-87.47603,41.1838
46377,57,3,-87.34777,41.19432
46379,85,5,-87.4302,41.15682
46381,16,1,-87.33436,41.17635
46382,18,1,-86.76212,41.46868
46383,44,3,-87.00156,41.45838
46385,16,1,-87.12396,41.46395
46390,11,1,-86.8742,41.41677
46391,34,2,-86.91446,41.5455
46392,28,2,-87.04948,41.18509
46393,28,2,-87.16801,41.5139
46394,69,4,-87.50279,41.67733
46402,98,5,-87.33297,41.61032
46403,82,5,-87.25803,41.60636
46404,87,5,-87.37502,41.58475
46405,84,5,-87.26285,41.57409
46406,93,5,-87.40804,41.6022
46407,97,5,-87.33047,41.57844
46408,89,5,-87.36941,41.54468
46409,95,5,-87.32422,41.54828
46410,62,4,-87.33293,41.48083
46501,46,3,-86.24868,41.22327
46502,2,1,-85.97699,41.26099
46504,29,2,-86.11204,41.30057
46506,39,2,-86.16915,41.46316
46507,33,2,-85.81571,41.72138
46508,35,2,-85.96904,41.15499
46510,25,2,-85.874,41.12068
46511,42,3,-86.42889,41.22182
46514,55,3,-85.97547,41.72328
46516,87,5,-85.94584,41.6756
46517,80,5,-85.99675,41.62429
46524,41,3,-86.02143,41.2979
46526,62,4,-85.88448,41.55307
46528,62,4,-85.786,41.60698
46530,3,1,-86.12749,41.74031
46531,43,3,-86.51558,41.35686
46532,29,2,-86.62119,41.41762
46534,56,3,-86.61878,41.28561
46536,33,2,-86.2867,41.51913
46537,18,1,-86.30669,41.45724
46538,13,1,-85.82703,41.32829
46539,19,1,-86.02545,41.16579
46540,40,3,-85.69768,41.67571
46542,43,3,-85.87448,41.39303
46543,38,2,-85.67119,41.53341
46544,64,4,-86.13715,41.61778
46545,70,4,-86.14602,41.69376
46550,42,3,-86.00028,41.44701
46552,28,2,-86.485,41.70731
46553,22,2,-85.85095,41.48004
46554,39,2,-86.41947,41.56252
46555,53,3,-85.68833,41.32858
46556,62,4,-86.24513,41.70198
46561,24,2,-86.07599,41.66683
46562,42,3,-85.69757,41.20947
46563,55,3,-86.32612,41.35541
46565,52,3,-85.5831,41.69285
46567,28,2,-85.73044,41.41473
46570,35,2,-86.1207,41.20766
46571,49,3,-85.54667,41.56795
46573,19,1,-86.06054,41.53941
46574,26,2,-86.48829,41.47327
46580,36,2,-85.87212,41.20884
46582,36,2,-85.85235,41.28323
46590,38,2,-85.80862,41.21612
46595,40,3,-86.16367,41.52633
46601,98,5,-86.252,41.67065
46613,93,5,-86.264,41.65389
46614,34,2,-86.28064,41.60359
46615,61,4,-86.21151,41.67494
46616,88,5,-86.26671,41.69693
46617,47,3,-86.23513,41.68435
46619,84,5,-86.3532,41.65997
46628,78,4,-86.33465,41.72103
46635,19,1,-86.20832,41.71518
46637,34,2,-86.24299,41.73358
46701,31,2,-85.43034,41.35846
46702,35,2,-85.61732,40.82681
46703,43,3,-85.00976,41.65305
46704,37,2,-85.29242,41.10371
46705,62,4,-85.06029,41.51816
46706,26,2,-85.03922,41.34242
46710,16,1,-85.25168,41.35167
46711,54,3,-84.92398,40.6635
46714,35,2,-85.17319,40.71774
46721,62,4,-84.87425,41.4237
46723,12,1,-85.32441,41.23828
46725,21,2,-85.47655,41.1518
46730,38,2,-85.15504,41.454
46731,41,3,-85.10267,40.79751
46732,82,5,-85.62169,41.37697
46733,35,2,-84.94023,40.83033
46737,17,1,-84.92233,41.72209
46738,56,3,-85.13731,41.32189
46740,66,4,-84.9638,40.60298
46741,45,3,-84.95176,41.21161
46742,36,2,-84.87892,41.54919
46743,37,2,-84.85321,41.21511
46745,11,1,-85.00887,40.95194
46746,44,3,-85.34914,41.72257
46747,19,1,-85.15349,41.56042
46748,4,1,-85.16727,41.24829
46750,39,2,-85.49674,40.87677
46755,56,3,-85.27209,41.45119
46759,33,2,-85.18299,40.59855
46760,25,2,-85.55654,41.34441
46761,56,3,-85.37127,41.63576
46763,31,2,-85.2415,41.29418
46764,11,1,-85.62376,41.2176
46765,1,1,-85.04047,41.23361
46766,61,4,-85.29424,40.70984
46767,68,4,-85.5764,41.46487
46770,3,1,-85.31873,40.8298
46771,NA,NA,-85.29639,41.69272
46772,60,4,-84.91153,40.7221
46773,16,1,-84.8759,40.98401
46774,46,3,-84.96955,41.09103
46776,15,1,-85.16878,41.72793
46777,17,1,-85.15236,40.87248
46779,16,1,-85.03094,41.5725
46781,5,1,-85.27339,40.63659
46783,4,1,-85.35578,40.97399
46784,51,3,-85.38797,41.49797
46785,32,2,-84.88506,41.31974
46786,35,2,-85.27269,41.53156
46787,31,2,-85.62085,41.06598
46788,28,2,-84.90876,41.27005
46791,24,2,-85.24325,40.83699
46792,16,1,-85.43798,40.68472
46793,46,3,-85.01928,41.46106
46794,32,2,-85.459460000000007,41.46654
46795,42,3,-85.33941,41.55116
46797,19,1,-84.86046,41.12749
46798,5,1,-85.22113,40.94256
46799,52,3,-85.27923,40.91592
46802,96,5,-85.16299,41.06787
46803,99,5,-85.08532,41.06972
46804,19,1,-85.23913,41.05421
46805,79,4,-85.11762,41.09918
46806,96,5,-85.09224,41.04649
46807,79,4,-85.14763,41.04489
46808,72,4,-85.17619,41.09887
46809,71,4,-85.2102,41.00088
46814,2,1,-85.30805,41.04616
46815,26,2,-85.05913,41.1034
46816,91,5,-85.04169,41.00396
46818,26,2,-85.25111,41.14698
46819,42,3,-85.13256,40.96409
46825,49,3,-85.12425,41.15397
46835,14,1,-85.04536,41.15086
46845,2,1,-85.10789,41.2051
46901,67,4,-86.15639,40.52487
46902,60,4,-86.09111,40.43743
46910,53,3,-86.04151,41.04537
46911,16,1,-85.94673,40.62859
46913,12,1,-86.49739,40.50364
46914,39,2,-86.09515,40.63068
46915,12,1,-86.38636,40.47832
46917,21,2,-86.46893,40.62071
46919,50,3,-85.8706,40.58826
46920,28,2,-86.49502,40.46459
46922,1,1,-86.42197,41.13993
46923,42,3,-86.64568,40.606
46926,16,1,-86.04945,40.88283
46928,26,2,-85.68618,40.40763
46929,31,2,-86.47411,40.54802
46930,28,2,-85.57261,40.40946
46931,59,3,-86.26456,40.94693
46932,12,1,-86.26243,40.59675
46933,64,4,-85.58091,40.47887
46936,20,2,-85.93102,40.47942
46938,47,3,-85.64892,40.4482
46939,28,2,-86.40359,40.99337
46940,23,2,-85.69857,40.6882
46941,51,3,-85.69723,40.82833
46943,63,4,-85.84038,40.9735
46946,89,5,-85.73019,41.03932
46947,70,4,-86.37303,40.76044
46950,23,2,-86.37162,40.88391
46951,41,3,-86.10528,40.94616
46952,57,3,-85.63249,40.59882
46953,80,5,-85.643,40.51928
46957,63,4,-85.49917,40.38866
46958,13,1,-86.12107,40.81817
46959,32,2,-86.11245,40.61272
46960,16,1,-86.52397,41.15735
46961,11,1,-86.18786,40.76573
46962,46,3,-85.76675,40.98774
46967,70,4,-86.19483,40.69504
46968,38,2,-86.55179,41.17049
46970,61,4,-86.0614,40.75827
46974,25,2,-85.93041,40.94839
46975,39,2,-86.25177,41.0718
46978,18,1,-86.51113,40.8587
46979,3,1,-86.27737,40.42759
46982,46,3,-85.8882,41.05717
46984,10,1,-85.82975,40.66777
46985,30,2,-86.58225,40.95485
46986,25,2,-85.81929,40.49481
46987,19,1,-85.76722,40.56847
46988,25,2,-86.23451,40.8802
46989,19,1,-85.48115,40.45056
46990,19,1,-85.73161,40.89851
46991,25,2,-85.50642,40.63034
46992,47,3,-85.82961,40.78509
46994,17,1,-86.25766,40.66661
46996,43,3,-86.65906,41.0626
46998,7,1,-86.35081,40.57536
47001,44,3,-84.95689,39.0579
47003,82,5,-84.84491,39.55628
47006,14,1,-85.21365,39.29141
47010,27,2,-84.83925,39.4981
47011,39,2,-85.06887,38.8724
47012,31,2,-84.97944,39.41892
47016,35,2,-84.89484,39.37414
47017,37,2,-85.17713,38.93745
47018,32,2,-85.0866,38.98684
47020,68,4,-84.93221,38.8119
47022,17,1,-84.95089,39.20722
47023,48,3,-85.37467,39.07255
47024,63,4,-85.19724,39.47611
47025,23,2,-84.87461,39.15415
47030,40,3,-85.13319,39.42686
47031,25,2,-85.15333,39.12872
47032,45,3,-85.05503,39.08109
47034,29,2,-85.32739,39.20428
47035,40,3,-84.90394,39.31016
47036,20,2,-85.23972,39.38563
47037,51,3,-85.31908,39.16431
47038,79,4,-84.84212,38.84588
47040,36,2,-84.92809,38.91703
47041,15,1,-85.0797,39.23432
47042,43,3,-85.25484,39.01247
47043,56,3,-85.10009,38.7949
47060,9,1,-84.8788,39.29828
47102,59,3,-85.7951,38.75745
47104,1,1,-85.43665,38.54568
47106,9,1,-85.90326,38.46071
47108,74,4,-86.25725,38.6455
47110,54,3,-86.2077,38.09541
47111,44,3,-85.63271,38.46604
47112,42,3,-86.14512,38.19235
47114,41,3,-86.07335,38.28754
47115,37,2,-86.21655,38.34465
47116,37,2,-86.61668,38.32521
47117,31,2,-85.97275,38.10505
47118,56,3,-86.48449,38.29788
47119,2,1,-85.88217,38.36699
47120,71,4,-86.19075,38.45568
47122,5,1,-85.98303,38.3041
47123,18,1,-86.47181,38.2856
47124,3,1,-86.00523,38.36591
47125,31,2,-86.30825,38.46341
47126,46,3,-85.77844,38.54979
47129,67,4,-85.76874,38.31378
47130,44,3,-85.69689,38.33528
47135,19,1,-86.0744,38.04108
47136,14,1,-85.96194,38.23511
47137,35,2,-86.37626,38.18899
47138,22,2,-85.59759,38.68215
47140,69,4,-86.36892,38.38063
47141,53,3,-85.60841,38.54925
47142,28,2,-86.21042,38.0684
47143,19,1,-85.77314,38.46877
47145,35,2,-86.30115,38.33454
47147,26,2,-85.53866,38.5942
47150,70,4,-85.84775,38.28831
47160,52,3,-86.04711,38.14817
47161,31,2,-86.10366,38.32281
47162,43,3,-85.48873,38.55477
47163,27,2,-85.67928,38.54101
47164,70,4,-86.09079,38.40462
47165,31,2,-86.00508,38.50152
47166,31,2,-86.16901,38.30668
47167,60,4,-86.09047,38.6077
47170,56,3,-85.84667,38.68734
47172,12,1,-85.76886,38.39745
47175,22,2,-86.55236,38.35902
47177,17,1,-85.78197,38.59947
47201,53,3,-85.99432,39.15074
47203,23,2,-85.83281,39.23189
47220,40,3,-86.05471,38.87786
47223,64,4,-85.48218,39.0555
47224,32,2,-85.22474,38.88816
47226,72,4,-85.86907,39.28266
47227,17,1,-85.65678,38.87506
47229,41,3,-85.86688,38.80289
47230,23,2,-85.63139,38.7946
47231,57,3,-85.4996,38.89792
47232,13,1,-85.79428,39.11297
47234,8,1,-85.76837,39.37611
47235,25,2,-86.14046,39.01385
47240,48,3,-85.48028,39.32394
47243,53,3,-85.48177,38.67214
47244,6,1,-85.70232,39.21802
47246,45,3,-85.76606,39.29804
47247,56,3,-85.88783,39.05993
47250,62,4,-85.3552,38.81867
47260,55,3,-86.19909,38.83596
47263,55,3,-85.32832,39.30864
47264,24,2,-86.26313,38.96434
47265,66,4,-85.62685,39.00818
47270,3,1,-85.71913,38.8397
47272,46,3,-85.61942,39.41519
47273,24,2,-85.7359,39.07472
47274,46,3,-85.92877,38.96261
47280,8,1,-85.95047,39.29655
47281,9,1,-86.10324,38.78563
47282,35,2,-85.6101,38.98538
47283,42,3,-85.58647,39.16978
47302,81,5,-85.37553,40.12992
47303,82,5,-85.37648,40.27108
47304,35,2,-85.45973,40.23398
47305,96,5,-85.38556,40.19387
47306,48,3,-85.40726,40.20542
47320,18,1,-85.2672,40.2787
47324,40,3,-84.85172,39.74119
47325,33,2,-85.01834,39.69395
47326,56,3,-84.97018,40.54597
47327,49,3,-85.17314,39.8318
47330,51,3,-85.02226,39.78792
47331,73,4,-85.16313,39.63086
47334,22,2,-85.52357,40.11267
47335,44,3,-85.20675,39.81171
47336,62,4,-85.20821,40.39694
47337,63,4,-85.43736,39.80286
47338,27,2,-85.33977,40.34363
47339,26,2,-85.09471,39.96337
47340,26,2,-85.1318,40.181
47341,49,3,-84.89361,39.9741
47342,14,1,-85.5105,40.32184
47344,65,4,-85.464,39.87857
47345,54,3,-85.04765,39.892
47346,16,1,-85.16306,39.93442
47348,50,3,-85.34855,40.45725
47351,56,3,-85.52001,39.90442
47352,34,2,-85.3637,39.79597
47353,25,2,-84.92057,39.62757
47354,37,2,-85.19933,40.04628
47355,32,2,-84.9258,40.04376
47356,28,2,-85.50415,40.03079
47357,43,3,-85.14795,39.75773
47358,37,2,-85.11204,40.05488
47359,54,3,-85.28642,40.55203
47360,24,2,-85.2614,40.01677
47361,19,1,-85.38492,40.00415
47362,64,4,-85.36998,39.93186
47367,6,1,-85.39207,40.08366
47368,32,2,-85.20025,40.18082
47369,38,2,-85.14715,40.50714
47371,53,3,-84.95896,40.41874
47373,52,3,-85.15356,40.33863
47374,77,4,-84.88997,39.83376
47380,44,3,-85.03439,40.28553
47381,89,5,-84.86465,40.38665
47382,63,4,-84.918450000000007,40.23692
47383,32,2,-85.26399,40.15123
47384,26,2,-85.55352,39.91365
47385,36,2,-85.44825,39.83194
47386,18,1,-85.38305,40.05277
47387,39,2,-85.2945,39.83677
47388,25,2,-85.44352,40.0056
47390,69,4,-84.84671,40.20625
47393,31,2,-85.00325,39.96559
47394,63,4,-84.98667,40.1679
47396,12,1,-85.51632,40.18661
47401,48,3,-86.45138,39.08613
47403,59,3,-86.61082,39.08635
47404,75,4,-86.5896,39.22064
47405,2,1,-86.5211,39.16761
47406,2,1,-86.51516,39.17501
47408,66,4,-86.46452,39.2283
47420,2,1,-86.54933,38.91903
47421,43,3,-86.45122,38.86415
47424,28,2,-86.86998,39.01918
47427,46,3,-87.01266,39.23915
47429,26,2,-86.61444,39.27581
47431,55,3,-86.90655,39.24052
47432,65,4,-86.63942,38.49268
47433,37,2,-86.655,39.35569
47434,12,1,-86.54569,39.01277
47436,21,2,-86.38358,38.9598
47437,NA,NA,-86.6769,38.7135
47438,48,3,-87.18237,39.1582
47441,56,3,-87.1743,39.03976
47443,44,3,-87.09059,38.96651
47446,42,3,-86.52031,38.73818
47448,41,3,-86.24481,39.17531
47449,35,2,-86.9894,38.92672
47451,54,3,-86.52536,38.89176
47452,45,3,-86.41901,38.6422
47453,19,1,-86.76773,38.93472
47454,54,3,-86.45989,38.51596
47455,NA,NA,-86.95672,39.31271
47456,19,1,-86.69781,39.46314
47457,23,2,-86.9047,38.91183
47458,NA,NA,-86.50712,39.07044
47459,39,2,-86.75125,39.11167
47460,45,3,-86.78951,39.28153
47462,25,2,-86.64815,38.95755
47464,78,4,-86.64979,39.29995
47465,35,2,-87.04338,39.05474
47467,41,3,-86.34463,38.76776
47468,8,1,-86.40482,39.27801
47469,39,2,-86.61172,38.61892
47470,44,3,-86.64799,38.81623
47471,39,2,-86.99788,39.14253
47501,56,3,-87.17479,38.66139
47512,62,4,-87.31809,38.779
47513,31,2,-86.6995,38.30405
47514,18,1,-86.59403,38.14861
47515,26,2,-86.70226,38.17769
47516,3,1,-87.41857,38.7645
47519,23,2,-86.98793,38.5976
47520,61,4,-86.5902,37.99351
47521,14,1,-86.72941,38.39238
47522,67,4,-86.80543,38.88545
47523,35,2,-87.02934,38.17354
47524,18,1,-87.61733,38.48312
47525,8,1,-86.55359,38.02856
47527,30,2,-86.77772,38.47232
47528,28,2,-87.26806,38.84447
47529,42,3,-87.07804,38.86386
47531,2,1,-86.84867,38.04161
47532,11,1,-86.86036,38.2198
47535,10,1,-87.31285,38.86265
47537,17,1,-87.06888,38.10971
47541,29,2,-87.04673,38.23777
47542,49,3,-86.96712,38.29928
47546,20,2,-86.93469,38.42071
47550,8,1,-86.92877,38.06213
47551,16,1,-86.56353,38.12153
47552,1,1,-86.99527,38.10862
47553,52,3,-86.91108,38.65398
47557,14,1,-87.34132,38.57005
47558,33,2,-87.04578,38.64506
47561,35,2,-87.43611,38.85705
47562,48,3,-86.98268,38.83493
47564,14,1,-87.09566,38.48166
47567,25,2,-87.30554,38.46954
47568,46,3,-87.13654,38.79121
47574,9,1,-86.56323,37.95265
47575,16,1,-86.81128,38.32314
47576,41,3,-86.58936,38.19089
47577,22,2,-86.80766,38.15004
47578,19,1,-87.19055,38.89288
47579,9,1,-86.91322,38.11149
47580,1,1,-86.77008,38.35355
47581,36,2,-86.76908,38.65972
47584,19,1,-87.25797,38.25111
47585,10,1,-87.16617,38.26787
47586,30,2,-86.69297,38.03684
47588,58,3,-86.77826,38.06959
47590,1,1,-87.10113,38.35314
47591,61,4,-87.50594,38.62136
47596,53,3,-87.23382,38.86318
47597,12,1,-87.29802,38.64745
47598,51,3,-87.20711,38.3875
47601,23,2,-87.25526,38.05301
47610,36,2,-87.39988,38.06041
47611,17,1,-87.05812,38.02474
47612,24,2,-87.70155,38.1946
47613,13,1,-87.42062,38.15413
47615,56,3,-86.95643,37.97214
47616,9,1,-87.91038,38.23482
47619,23,2,-87.30742,38.1924
47620,31,2,-87.90555,37.93284
47630,13,1,-87.35569,37.95615
47631,15,1,-87.90967,38.10082
47633,35,2,-87.78736,38.16835
47634,11,1,-87.1848,37.93893
47635,40,3,-87.10751,37.8862
47637,34,2,-87.15865,38.13679
47638,1,1,-87.77489,38.06959
47639,7,1,-87.57132,38.18228
47640,27,2,-87.49301,38.47708
47648,12,1,-87.54851,38.24611
47649,15,1,-87.44786,38.35154
47654,58,3,-87.391,38.2534
47660,46,3,-87.33191,38.29712
47665,18,1,-87.72738,38.28016
47666,38,2,-87.60042,38.41922
47670,45,3,-87.57797,38.34355
47683,18,1,-87.377440000000007,38.27696
47708,75,4,-87.57357,37.97387
47710,81,5,-87.57618,38.02518
47711,41,3,-87.53606,38.0157
47712,48,3,-87.65951,37.92869
47713,91,5,-87.55432,37.9475
47714,79,4,-87.52102,37.95768
47715,51,3,-87.48097,37.97229
47720,14,1,-87.64247,38.06065
47725,1,1,-87.52855,38.10721
47802,64,4,-87.4106,39.35153
47803,47,3,-87.30855,39.46433
47804,85,5,-87.39031,39.49756
47805,35,2,-87.32739,39.54768
47807,97,5,-87.40262,39.47061
47809,2,1,-87.40986,39.47136
47832,4,1,-87.25463,39.87879
47833,35,2,-86.97773,39.35841
47834,51,3,-87.12276,39.52423
47836,1,1,-87.17221,39.64924
47837,27,2,-87.11281,39.62929
47838,53,3,-87.37812,38.95679
47840,26,2,-87.05937,39.40863
47841,17,1,-87.11492,39.27764
47842,47,3,-87.462,39.67569
47846,1,1,-87.20041,39.36601
47847,29,2,-87.48865,39.82293
47848,15,1,-87.26108,39.04159
47849,10,1,-87.56131,39.19196
47850,33,2,-87.43763,39.24441
47853,39,2,-87.07277,39.53757
47854,20,2,-87.41299,39.80874
47855,73,4,-87.30216,39.18844
47857,26,2,-87.09111,39.52403
47858,15,1,-87.22868,39.26268
47859,40,3,-87.16999,39.88595
47860,79,4,-87.33013,39.72215
47861,16,1,-87.56658,39.06528
47862,59,3,-87.34527,39.77184
47863,29,2,-87.45921,39.57848
47865,13,1,-87.39259,39.01908
47866,41,3,-87.324700000000007,39.28302
47868,26,2,-86.89822,39.40892
47869,26,2,-87.49658,39.2751
47871,21,2,-87.30026,39.38978
47872,45,3,-87.16271,39.75331
47874,42,3,-87.27792,39.62913
47876,28,2,-87.46113,39.50996
47879,44,3,-87.37619,39.18863
47880,4,1,-87.41885,39.59976
47881,46,3,-87.19029,39.48722
47882,67,4,-87.41186,39.09034
47884,63,4,-87.45362,39.62308
47885,40,3,-87.47679,39.50872
47901,50,3,-86.88995,40.4178
47904,91,5,-86.87609,40.43835
47905,45,3,-86.76418,40.4218
47906,63,4,-86.98584,40.48541
47907,NA,NA,-86.91665,40.42474
47909,53,3,-86.89933,40.32357
47916,44,3,-87.05524,39.98343
47917,40,3,-87.47633,40.46881
47918,49,3,-87.20628,40.30388
47920,11,1,-86.8195,40.54712
47921,36,2,-87.37485,40.47838
47922,64,4,-87.35369,40.8762
47923,19,1,-86.92667,40.61015
47924,1,1,-86.75759,40.48991
47925,8,1,-86.74477,40.88205
47926,21,2,-86.59707,40.77789
47928,29,2,-87.46501,39.93237
47929,7,1,-86.9185,40.67587
47930,14,1,-86.74137,40.23764
47932,18,1,-87.40761,40.12764
47933,53,3,-86.90234,40.03728
47940,3,1,-86.7447,40.11749
47941,47,3,-86.77128,40.37539
47942,19,1,-87.4472,40.68791
47943,38,2,-87.28006,41.0594
47944,39,2,-87.32804,40.61067
47946,36,2,-86.87014,40.98427
47948,53,3,-87.28676,40.77638
47949,23,2,-87.13504,40.06288
47950,27,2,-86.65355,40.80175
47951,54,3,-87.4435,40.79049
47952,40,3,-87.30049,39.96186
47954,11,1,-86.8178,39.90048
47955,39,2,-86.86513,40.1954
47957,41,3,-86.8772,41.08937
47958,53,3,-87.14862,40.16452
47959,75,4,-86.89786,40.86603
47960,26,2,-86.74938,40.78261
47963,47,3,-87.44371,40.96811
47964,24,2,-87.2996,40.9523
47965,19,1,-86.91996,39.95452
